date,log_cpi_daily,cpi_daily,cpi_rebased_2015m1_100,log_cpi_rebased_2015m1_100
2023-05-27,4.549316120750352,94.56771329884425,153.51901509552633,5.033824436198969
2023-05-28,4.549384391811848,94.57416975740652,153.52949635942613,5.033892707260465
2023-05-29,4.549452662873344,94.58062665677319,153.53997833891745,5.033960978321961
2023-05-30,4.54952093393484,94.5870839969742,153.55046103404896,5.034029249383456
2023-05-31,4.5495892049963365,94.5935417780398,153.56094444486976,5.034097520444953
2023-06-01,4.549657476057832,94.59999999999995,153.5714285714284,5.034165791506449
2023-06-02,4.549938179471046,94.62655827021416,153.61454264645153,5.0344464949196635
2023-06-03,4.550218882884259,94.65312399647179,153.65766882544116,5.034727198332876
2023-06-04,4.550499586297473,94.67969718086626,153.70080711179583,5.03500790174609
2023-06-05,4.550780289710687,94.7062778254913,153.74395750891438,5.0352886051593035
2023-06-06,4.5510609931239,94.73286593244121,153.7871200201967,5.035569308572517
2023-06-07,4.551341696537114,94.7594615038112,153.8302946490441,5.0358500119857315
2023-06-08,4.551622399950327,94.78606454169663,153.8734813988581,5.036130715398944
2023-06-09,4.551903103363541,94.81267504819388,153.91668027304195,5.036411418812158
2023-06-10,4.552183806776755,94.8392930253996,153.9598912749993,5.036692122225372
2023-06-11,4.552464510189968,94.86591847541106,154.0031144081348,5.0369728256385855
2023-06-12,4.552745213603182,94.89255140032637,154.04634967585446,5.0372535290517995
2023-06-13,4.553025917016396,94.91919180224397,154.08959708156485,5.037534232465013
2023-06-14,4.553306620429609,94.94583968326289,154.13285662867347,5.037814935878226
2023-06-15,4.553587323842823,94.972495045483,154.1761283205892,5.0380956392914396
2023-06-16,4.553868027256037,94.99915789100451,154.21941216072156,5.0383763427046535
2023-06-17,4.55414873066925,95.02582822192822,154.26270815248083,5.038657046117867
2023-06-18,4.554429434082464,95.05250604035578,154.3060162992788,5.038937749531081
2023-06-19,4.554710137495677,95.07919134838906,154.34933660452762,5.039218452944294
2023-06-20,4.554990840908891,95.10588414813091,154.39266907164105,5.0394991563575084
2023-06-21,4.555271544322105,95.13258444168447,154.43601370403317,5.039779859770722
2023-06-22,4.555552247735318,95.15929223115349,154.47937050511925,5.040060563183935
2023-06-23,4.555832951148532,95.18600751864257,154.5227394783158,5.0403412665971485
2023-06-24,4.556113654561746,95.21273030625665,154.56612062703996,5.040621970010363
2023-06-25,4.556394357974959,95.23946059610122,154.6095139547097,5.040902673423576
2023-06-26,4.556675061388173,95.26619839028268,154.65291946474454,5.0411833768367895
2023-06-27,4.556955764801386,95.29294369090765,154.6963371605643,5.041464080250003
2023-06-28,4.5572364682146,95.31969650008365,154.7397670455903,5.041744783663217
2023-06-29,4.557517171627814,95.34645681991859,154.7832091232444,5.042025487076431
2023-06-30,4.557797875041027,95.37322465252093,154.8266633969495,5.042306190489644
2023-07-01,4.558078578454241,95.40000000000002,154.87012987012986,5.042586893902858
2023-07-02,4.5581798597447145,95.40966272442952,154.88581611108683,5.042688175193331
2023-07-03,4.558281141035187,95.41932642756171,154.90150394084688,5.042789456483804
2023-07-04,4.558382422325661,95.42899110949588,154.91719335957117,5.042890737774277
2023-07-05,4.558483703616133,95.43865677033098,154.93288436742037,5.04299201906475
2023-07-06,4.558584984906607,95.44832341016635,154.9485769645557,5.043093300355223
2023-07-07,4.55868626619708,95.45799102910107,154.96427115113804,5.043194581645697
2023-07-08,4.558787547487553,95.4676596272342,154.97996692732818,5.043295862936169
2023-07-09,4.558888828778026,95.4773292046651,154.99566429328743,5.043397144226643
2023-07-10,4.5589901100685,95.48699976149288,155.0113632491767,5.043498425517116
2023-07-11,4.559091391358972,95.49667129781666,155.02706379515686,5.04359970680759
2023-07-12,4.559192672649446,95.5063438137358,155.04276593138923,5.043700988098062
2023-07-13,4.559293953939918,95.51601730934937,155.05846965803462,5.043802269388535
2023-07-14,4.559395235230392,95.52569178475675,155.0741749752544,5.043903550679008
2023-07-15,4.559496516520865,95.53536724005711,155.08988188320953,5.044004831969482
2023-07-16,4.559597797811338,95.54504367534962,155.10559038206102,5.044106113259955
2023-07-17,4.5596990791018115,95.55472109073368,155.1213004719702,5.044207394550428
2023-07-18,4.559800360392284,95.56439948630843,155.13701215309806,5.0443086758409015
2023-07-19,4.559901641682758,95.5740788621733,155.15272542560595,5.044409957131375
2023-07-20,4.560002922973231,95.58375921842747,155.16844028965494,5.044511238421848
2023-07-21,4.560104204263704,95.5934405551702,155.1841567454061,5.04461251971232
2023-07-22,4.560205485554177,95.60312287250095,155.19987479302097,5.044713801002794
2023-07-23,4.56030676684465,95.61280617051888,155.21559443266045,5.044815082293266
2023-07-24,4.560408048135123,95.62249044932346,155.2313156644861,5.04491636358374
2023-07-25,4.560509329425597,95.63217570901398,155.247038488659,5.045017644874213
2023-07-26,4.560610610716069,95.64186194968968,155.26276290534034,5.045118926164686
2023-07-27,4.560711892006543,95.65154917145011,155.2784889146917,5.04522020745516
2023-07-28,4.560813173297016,95.66123737439456,155.29421651687423,5.045321488745633
2023-07-29,4.560914454587489,95.6709265586223,155.3099457120491,5.045422770036105
2023-07-30,4.561015735877962,95.6806167242329,155.32567650037802,5.045524051326579
2023-07-31,4.561117017168435,95.69030787132561,155.34140888202202,5.0456253326170515
2023-08-01,4.5612182984589085,95.69999999999999,155.35714285714278,5.045726613907525
2023-08-02,4.5614199120184304,95.71929636278507,155.3884681214043,5.045928227467047
2023-08-03,4.5616215255779515,95.73859661637066,155.41979970190036,5.046129841026568
2023-08-04,4.5618231391374735,95.75790076154145,155.4511375999049,5.046331454586091
2023-08-05,4.5620247526969955,95.77720879908202,155.48248181669152,5.046533068145612
2023-08-06,4.562226366256517,95.79652072977713,155.51383235353424,5.046734681705133
2023-08-07,4.5624279798160385,95.81583655441193,155.54518921170762,5.046936295264655
2023-08-08,4.5626295933755605,95.83515627377149,155.57655239248612,5.047137908824177
2023-08-09,4.562831206935082,95.85447988864104,155.60792189714448,5.047339522383698
2023-08-10,4.563032820494604,95.87380739980621,155.6392977269581,5.047541135943221
2023-08-11,4.563234434054125,95.89313880805246,155.67067988320198,5.047742749502742
2023-08-12,4.563436047613647,95.91247411416573,155.7020683671521,5.047944363062263
2023-08-13,4.563637661173169,95.93181331893189,155.73346318008416,5.048145976621785
2023-08-14,4.56383927473269,95.95115642313696,155.76486432327422,5.048347590181306
2023-08-15,4.564040888292212,95.97050342756735,155.79627179799888,5.048549203740828
2023-08-16,4.564242501851734,95.98985433300942,155.8276856055347,5.04875081730035
2023-08-17,4.564444115411255,96.00920914024964,155.85910574715845,5.048952430859872
2023-08-18,4.564645728970777,96.02856785007492,155.89053222414753,5.049154044419393
2023-08-19,4.564847342530299,96.04793046327207,155.92196503777927,5.049355657978916
2023-08-20,4.56504895608982,96.06729698062804,155.9534041893312,5.049557271538437
2023-08-21,4.565250569649342,96.08666740293025,155.9848496800815,5.049758885097958
2023-08-22,4.565452183208864,96.10604173096594,156.01630151130828,5.04996049865748
2023-08-23,4.565653796768385,96.1254199655226,156.04775968428987,5.050162112217002
2023-08-24,4.565855410327907,96.14480210738803,156.0792242003052,5.050363725776523
2023-08-25,4.566057023887428,96.16418815734995,156.11069506063296,5.050565339336044
2023-08-26,4.56625863744695,96.18357811619653,156.14217226655276,5.050766952895566
2023-08-27,4.566460251006472,96.20297198471584,156.17365581934385,5.050968566455089
2023-08-28,4.566661864565993,96.22236976369611,156.20514572028583,5.051170180014609
2023-08-29,4.566863478125515,96.241771453926,156.23664197065906,5.051371793574132
2023-08-30,4.567065091685037,96.26117705619407,156.26814457174356,5.051573407133653
2023-08-31,4.567266705244558,96.28058657128902,156.29965352481977,5.051775020693174
2023-09-01,4.56746831880408,96.3,156.33116883116878,5.051976634252697
2023-09-02,4.56777839855949,96.32986531052079,156.3796514781181,5.0522867140081065
2023-09-03,4.568088478314901,96.35973988310576,156.4281491608859,5.0525967937635174
2023-09-04,4.568398558070311,96.38962372062716,156.47666188413493,5.0529068735189275
2023-09-05,4.568708637825722,96.41951682595848,156.52518965252995,5.0532169532743385
2023-09-06,4.569018717581132,96.44941920197377,156.5737324707366,5.053527033029749
2023-09-07,4.569328797336542,96.47933085154818,156.62229034342232,5.053837112785159
2023-09-08,4.569638877091953,96.50925177755782,156.67086327525615,5.0541471925405705
2023-09-09,4.569948956847363,96.53918198287937,156.719451270908,5.05445727229598
2023-09-10,4.570259036602774,96.5691214703908,156.76805433504995,5.054767352051392
2023-09-11,4.570569116358184,96.59907024297057,156.81667247235475,5.055077431806801
2023-09-12,4.570879196113594,96.62902830349836,156.86530568749728,5.055387511562211
2023-09-13,4.571189275869005,96.65899565485469,156.91395398515365,5.055697591317622
2023-09-14,4.5714993556244155,96.68897229992074,156.96261737000114,5.056007671073033
2023-09-15,4.571809435379826,96.71895824157889,157.01129584671892,5.056317750828443
2023-09-16,4.5721195151352365,96.74895348271214,157.05998941998718,5.056627830583853
2023-09-17,4.572429594890647,96.77895802620459,157.10869809448792,5.056937910339264
2023-09-18,4.572739674646058,96.80897187494124,157.15742187490454,5.057247990094674
2023-09-19,4.573049754401468,96.83899503180773,157.20616076592157,5.057558069850084
2023-09-20,4.573359834156879,96.86902749969094,157.2549147722255,5.057868149605495
2023-09-21,4.573669913912289,96.89906928147833,157.30368389850372,5.058178229360905
2023-09-22,4.573979993667699,96.92912038005846,157.3524681494455,5.058488309116316
2023-09-23,4.57429007342311,96.95918079832083,157.40126752974155,5.058798388871726
2023-09-24,4.57460015317852,96.98925053915553,157.4500820440836,5.059108468627136
2023-09-25,4.574910232933931,97.01932960545398,157.49891169716548,5.059418548382548
2023-09-26,4.575220312689341,97.04941800010802,157.5477564936818,5.059728628137957
2023-09-27,4.575530392444751,97.07951572601078,157.59661643832914,5.060038707893368
2023-09-28,4.575840472200162,97.10962278605619,157.64549153580546,5.060348787648779
2023-09-29,4.576150551955572,97.13973918313887,157.69438179080979,5.060658867404189
2023-09-30,4.576460631710983,97.16986492015467,157.74328720804323,5.0609689471595996
2023-10-01,4.576770711466393,97.19999999999997,157.79220779220768,5.06127902691501
2023-10-02,4.576737507073841,97.19677258662637,157.786968484783,5.061245822522458
2023-10-03,4.576704302681289,97.1935452804153,157.78172935132346,5.061212618129906
2023-10-04,4.576671098288737,97.19031808136317,157.77649039182327,5.061179413737354
2023-10-05,4.5766378938961845,97.18709098946637,157.7712516062765,5.061146209344801
2023-10-06,4.5766046895036325,97.18386400472151,157.7660129946777,5.061113004952249
2023-10-07,4.576571485111081,97.18063712712494,157.76077455702097,5.061079800559698
2023-10-08,4.576538280718529,97.1774103566731,157.75553629330042,5.061046596167146
2023-10-09,4.576505076325977,97.17418369336242,157.75029820351037,5.061013391774593
2023-10-10,4.576471871933425,97.17095713718936,157.745060287645,5.060980187382041
2023-10-11,4.576438667540873,97.16773068815037,157.73982254569862,5.06094698298949
2023-10-12,4.576405463148321,97.16450434624188,157.73458497766535,5.060913778596938
2023-10-13,4.576372258755768,97.16127811146025,157.72934758353932,5.060880574204385
2023-10-14,4.576339054363216,97.15805198380208,157.72411036331502,5.0608473698118335
2023-10-15,4.576305849970664,97.15482596326376,157.71887331698656,5.060814165419281
2023-10-16,4.576272645578112,97.1516000498417,157.71363644454817,5.06078096102673
2023-10-17,4.57623944118556,97.14837424353236,157.70839974599403,5.060747756634177
2023-10-18,4.576206236793008,97.14514854433219,157.70316322131842,5.060714552241625
2023-10-19,4.576173032400456,97.1419229522376,157.69792687051554,5.060681347849073
2023-10-20,4.576139828007904,97.13869746724508,157.6926906935796,5.060648143456521
2023-10-21,4.576106623615352,97.13547208935097,157.68745469050475,5.060614939063968
2023-10-22,4.5760734192228,97.13224681855186,157.68221886128543,5.060581734671416
2023-10-23,4.576040214830248,97.12902165484415,157.67698320591577,5.060548530278865
2023-10-24,4.576007010437696,97.12579659822426,157.67174772438997,5.060515325886313
2023-10-25,4.575973806045144,97.12257164868862,157.66651241670223,5.06048212149376
2023-10-26,4.575940601652592,97.11934680623371,157.66127728284687,5.060448917101208
2023-10-27,4.57590739726004,97.11612207085595,157.65604232281805,5.060415712708656
2023-10-28,4.575874192867488,97.1128974425518,157.65080753661002,5.060382508316105
2023-10-29,4.575840988474935,97.10967292131761,157.64557292421685,5.0603493039235525
2023-10-30,4.575807784082383,97.10644850714999,157.64033848563304,5.060316099531
2023-10-31,4.575774579689831,97.1032242000453,157.63510422085272,5.060282895138449
2023-11-01,4.575741375297279,97.10000000000001,157.62987012987008,5.060249690745896
2023-11-02,4.575741375297279,97.10000000000001,157.62987012987008,5.060249690745896
2023-11-03,4.575741375297279,97.10000000000001,157.62987012987008,5.060249690745896
2023-11-04,4.575741375297279,97.10000000000001,157.62987012987008,5.060249690745896
2023-11-05,4.575741375297279,97.10000000000001,157.62987012987008,5.060249690745896
2023-11-06,4.575741375297279,97.10000000000001,157.62987012987008,5.060249690745896
2023-11-07,4.575741375297279,97.10000000000001,157.62987012987008,5.060249690745896
