date,log_ip_daily_sa,ip_daily_sa,ip_rebased_2015m1_100,log_ip_rebased_2015m1_100
2017-08-14,4.5954436490011155,99.03206127820867,108.23176095979086,4.68427486270773
2017-08-15,4.5953133132096,99.01915469722952,108.21765540680819,4.684144526916215
2017-08-16,4.595182977418083,99.00624979833012,108.20355169216403,4.684014191124699
2017-08-17,4.595052641626567,98.99334658129139,108.18944981561897,4.683883855333182
2017-08-18,4.59492230583505,98.980445045894,108.1753497769333,4.683753519541665
2017-08-19,4.594791970043534,98.96754519191896,108.1612515758677,4.68362318375015
2017-08-20,4.5946616342520175,98.95464701914693,108.14715521218241,4.683492847958633
2017-08-21,4.594531298460502,98.941750527359,108.13306068563821,4.6833625121671165
2017-08-22,4.594400962668986,98.928855716336,108.1189679959956,4.6832321763756015
2017-08-23,4.594270626877469,98.91596258585881,108.10487714301506,4.683101840584085
2017-08-24,4.594140291085953,98.90307113570856,108.0907881264574,4.682971504792569
2017-08-25,4.594009955294436,98.89018136566608,108.07670094608311,4.682841169001052
2017-08-26,4.59387961950292,98.87729327551259,108.06261560165306,4.682710833209535
2017-08-27,4.593749283711404,98.86440686502898,108.04853209292781,4.6825804974180185
2017-08-28,4.593618947919888,98.85152213399654,108.03445041966833,4.6824501616265035
2017-08-29,4.593488612128371,98.83863908219618,108.02037058163513,4.682319825834987
2017-08-30,4.593358276336855,98.82575770940925,108.00629257858931,4.682189490043471
2017-08-31,4.593227940545338,98.81287801541673,107.99221641029146,4.682059154251953
2017-09-01,4.593097604753822,98.80000000000003,107.97814207650273,4.681928818460438
2017-09-02,4.593131325882984,98.80333170373531,107.98178328277079,4.6819625395896
2017-09-03,4.593165047012145,98.80666351982121,107.98542461182643,4.681996260718761
2017-09-04,4.593198768141307,98.8099954482617,107.98906606367396,4.682029981847923
2017-09-05,4.593232489270468,98.81332748906038,107.99270763831731,4.682063702977083
2017-09-06,4.59326621039963,98.81665964222123,107.99634933576088,4.682097424106246
2017-09-07,4.593299931528791,98.81999190774783,107.99999115600853,4.682131145235407
2017-09-08,4.593333652657953,98.82332428564419,108.00363309906467,4.682164866364569
2017-09-09,4.593367373787114,98.8266567759139,108.0072751649332,4.68219858749373
2017-09-10,4.593401094916276,98.82998937856092,108.01091735361845,4.682232308622891
2017-09-11,4.593434816045437,98.83332209358888,108.01455966512444,4.682266029752053
2017-09-12,4.593468537174599,98.83665492100174,108.01820209945541,4.682299750881214
2017-09-13,4.59350225830376,98.83998786080309,108.02184465661537,4.6823334720103755
2017-09-14,4.593535979432922,98.84332091299693,108.02548733660863,4.6823671931395365
2017-09-15,4.593569700562083,98.84665407758686,108.02913013943916,4.682400914268698
2017-09-16,4.5936034216912445,98.84998735457685,108.03277306511127,4.682434635397859
2017-09-17,4.593637142820406,98.8533207439706,108.03641611362904,4.682468356527022
2017-09-18,4.593670863949567,98.85665424577181,108.04005928499647,4.682502077656183
2017-09-19,4.593704585078729,98.85998785998444,108.04370257921794,4.682535798785345
2017-09-20,4.59373830620789,98.86332158661212,108.04734599629735,4.682569519914505
2017-09-21,4.593772027337052,98.8666554256588,108.0509895362391,4.682603241043668
2017-09-22,4.593805748466213,98.86998937712812,108.05463319904709,4.682636962172828
2017-09-23,4.593839469595375,98.87332344102403,108.05827698472568,4.682670683301991
2017-09-24,4.593873190724536,98.87665761735013,108.0619208932788,4.682704404431151
2017-09-25,4.593906911853698,98.87999190611042,108.0655649247108,4.682738125560313
2017-09-26,4.593940632982859,98.8833263073085,108.06920907902564,4.682771846689474
2017-09-27,4.593974354112021,98.88666082094834,108.07285335622765,4.682805567818637
2017-09-28,4.594008075241182,98.88999544703354,108.07649775632078,4.682839288947798
2017-09-29,4.594041796370344,98.89333018556809,108.08014227930936,4.6828730100769596
2017-09-30,4.594075517499505,98.89666503655559,108.08378692519733,4.6829067312061206
2017-10-01,4.594109238628667,98.90000000000002,108.08743169398906,4.6829404523352824
2017-10-02,4.594882695810149,98.9765245056479,108.17106503349494,4.683713909516765
2017-10-03,4.595656152991633,99.05310822262007,108.25476308483064,4.684487366698248
2017-10-04,4.596429610173115,99.12975119673152,108.3385258980672,4.685260823879731
2017-10-05,4.597203067354599,99.206453473833,108.42235352331471,4.686034281061215
2017-10-06,4.597976524536081,99.28321509981038,108.5062460107217,4.686807738242697
2017-10-07,4.598749981717564,99.36003612058536,108.59020341047578,4.68758119542418
2017-10-08,4.599523438899047,99.4369165821151,108.67422577280337,4.688354652605663
2017-10-09,4.60029689608053,99.5138565303921,108.75831314796949,4.689128109787146
2017-10-10,4.6010703532620125,99.5908560114447,108.84246558627832,4.6899015669686275
