date,log_m1_daily,m1_daily,m1_rebased_2015m1_100
2023-06-30,11.7732613838196,129736.58231101448,196.79096880456024
2023-07-01,11.773575262887192,129777.3103000001,196.85274706530345
2023-07-02,11.773729575941823,129797.33817841613,196.8831263579161
2023-07-03,11.773883888996453,129817.36914763351,196.91351033881156
2023-07-04,11.774038202051084,129837.40320812966,196.94389900871406
2023-07-05,11.774192515105714,129857.4403603812,196.9742923683465
2023-07-06,11.774346828160345,129877.48060486572,197.00469041843337
2023-07-07,11.774501141214975,129897.52394205995,197.0350931596978
2023-07-08,11.774655454269606,129917.57037244168,197.06550059286445
2023-07-09,11.774809767324236,129937.61989648775,197.09591271865668
2023-07-10,11.774964080378867,129957.6725146761,197.12632953779942
2023-07-11,11.775118393433496,129977.72822748375,197.15675105101627
2023-07-12,11.775272706488128,129997.78703538873,197.18717725903232
2023-07-13,11.775427019542757,130017.84893886822,197.21760816257137
2023-07-14,11.775581332597389,130037.91393840044,197.2480437623588
2023-07-15,11.775735645652018,130057.98203446271,197.27848405911868
2023-07-16,11.77588995870665,130078.05322753335,197.3089290535765
2023-07-17,11.776044271761279,130098.12751808988,197.3393787464566
2023-07-18,11.77619858481591,130118.20490661074,197.3698331384847
2023-07-19,11.77635289787054,130138.28539357359,197.40029223038533
2023-07-20,11.776507210925171,130158.36897945704,197.43075602288448
2023-07-21,11.7766615239798,130178.45566473888,197.46122451670692
2023-07-22,11.776815837034432,130198.5454498979,197.49169771257883
2023-07-23,11.776970150089062,130218.63833541199,197.52217561122518
2023-07-24,11.777124463143693,130238.73432176009,197.5526582133724
2023-07-25,11.777278776198322,130258.83340942029,197.58314551974567
2023-07-26,11.777433089252954,130278.93559887166,197.6136375310717
2023-07-27,11.777587402307583,130299.04089059238,197.64413424807583
2023-07-28,11.777741715362215,130319.14928506174,197.674635671485
2023-07-29,11.777896028416844,130339.26078275805,197.7051418020248
2023-07-30,11.778050341471475,130359.3753841607,197.7356526404224
2023-07-31,11.778204654526105,130379.49308974821,197.7661681874036
2023-08-01,11.778358967580736,130399.61390000008,197.79668844369573
2023-08-02,11.778343804785187,130397.6366923049,197.79368931568627
2023-08-03,11.778328641989638,130395.65951458948,197.7906902331516
2023-08-04,11.778313479194091,130393.68236685361,197.78769119609137
2023-08-05,11.778298316398542,130391.70524909637,197.78469220450432
2023-08-06,11.778283153602993,130389.72816131753,197.78169325838996
2023-08-07,11.778267990807445,130387.75110351664,197.7786943577477
2023-08-08,11.778252828011896,130385.77407569323,197.77569550257675
2023-08-09,11.778237665216349,130383.79707784712,197.7726966928769
2023-08-10,11.7782225024208,130381.82010997736,197.76969792864668
