date,log_m1_daily,m1_daily,m1_rebased_2015m1_100
2018-02-10,28.205281878552693,1775817291063.0864,143.2262123843033
2018-02-11,28.205206745763935,1775683873969.7454,143.21545180378484
2018-02-12,28.205131612975176,1775550466900.026,143.2046920317084
2018-02-13,28.205056480186418,1775417069853.175,143.1939330680133
2018-02-14,28.20498134739766,1775283682828.44,143.18317491263878
2018-02-15,28.2049062146089,1775150305825.0674,143.1724175655241
2018-02-16,28.204831081820142,1775016938842.3047,143.16166102660856
2018-02-17,28.204755949031384,1774883581879.399,143.15090529583142
2018-02-18,28.204680816242625,1774750234935.5972,143.14015037313195
2018-02-19,28.204605683453867,1774616898010.147,143.1293962584495
2018-02-20,28.20453055066511,1774483571102.2954,143.11864295172327
2018-02-21,28.20445541787635,1774350254211.29,143.10789045289266
2018-02-22,28.20438028508759,1774216947336.3782,143.0971387618969
2018-02-23,28.204305152298833,1774083650476.8074,143.08638787867537
2018-02-24,28.204230019510074,1773950363631.8252,143.0756378031673
2018-02-25,28.204154886721316,1773817086800.679,143.06488853531204
2018-02-26,28.204079753932557,1773683819982.6167,143.05414007504888
2018-02-27,28.2040046211438,1773550563176.8862,143.04339242231725
2018-02-28,28.20392948835504,1773417316382.7349,143.03264557705637
2018-03-01,28.203854355566282,1773284079599.4106,143.0218995392056
2018-03-02,28.203779222777523,1773150852826.1614,143.0111543087043
2018-03-03,28.203704089988765,1773017636062.2354,143.00040988549182
2018-03-04,28.203628957200007,1772884429306.8801,142.9896662695075
2018-03-05,28.203553824411248,1772751232559.344,142.97892346069065
2018-03-06,28.20347869162249,1772618045818.875,142.9681814589807
2018-03-07,28.20340355883373,1772484869084.7214,142.95744026431697
2018-03-08,28.203328426044973,1772351702356.1313,142.9466998766388
2018-03-09,28.203253293256214,1772218545632.3533,142.93596029588565
2018-03-10,28.203178160467456,1772085398912.6353,142.92522152199683
2018-03-11,28.203103027678697,1771952262196.2256,142.9144835549117
2018-03-12,28.20302789488994,1771819135482.3733,142.90374639456968
2018-03-13,28.20295276210118,1771686018770.3264,142.89301004091018
2018-03-14,28.20287762931242,1771552912059.3335,142.88227449387256
2018-03-15,28.202802496523663,1771419815348.6433,142.8715397533962
2018-03-16,28.202727363734905,1771286728637.5046,142.8608058194206
2018-03-17,28.202652230946146,1771153651925.1663,142.85007269188503
2018-03-18,28.202577098157388,1771020585210.8765,142.839340370729
2018-03-19,28.20250196536863,1770887528493.8848,142.8286088558919
