date,rate,rate_interpolated,log_rate,diff,Wt
2015-01-06,0.08546643305841631,0.08546643305841631,-2.4596315759333294,0.001281175440021265,0.0014042393038387272
2015-01-07,0.08541533205210336,0.08541533205210336,-2.4602296620755597,-0.0005980861422303363,-0.0004750222784128739
2015-01-08,0.08655760408551891,0.08655760408551891,-2.4469451435008818,0.01328451857467794,0.013407582438495401
2015-01-09,0.087070091423596,0.087070091423596,-2.4410418361410615,0.0059033073598202535,0.006026371223637716
2015-01-12,0.08676036786395974,0.08676036786395974,-2.4446053530144747,-0.003563516873413164,-0.0034404530095957014
2015-01-13,0.08688097306689835,0.08688097306689835,-2.4432162227337915,0.001389130280683215,0.0015121941445006774
2015-01-14,0.08740876709934006,0.08740876709934006,-2.4371596912902658,0.006056531443525692,0.006179595307343155
2015-01-15,0.08688097306689835,0.08688097306689835,-2.4432162227337915,-0.006056531443525692,-0.00593346757970823
2015-01-16,0.08640055296353896,0.08640055296353896,-2.4487612031516472,-0.005544980417855783,-0.00542191655403832
2015-01-20,0.08611039352449841,0.08611039352449841,-2.4521251602636207,-0.003363957111973459,-0.0032408932481559965
2015-01-21,0.08677542519958348,0.08677542519958348,-2.444431817222282,0.007693343041338618,0.00781640690515608
2015-01-22,0.087900496637806,0.087900496637806,-2.4315498242750446,0.012881992947237464,0.013005056811054926
2015-01-23,0.08770391159445712,0.08770391159445712,-2.43378877860939,-0.002238954334345511,-0.0021158904705280484
2015-01-26,0.08738967054094206,0.08738967054094206,-2.4373781893355777,-0.0035894107261875696,-0.003466346862370107
2015-01-27,0.08664760419374404,0.08664760419374404,-2.445905912438268,-0.008527723102690121,-0.00840465923887266
2015-01-28,0.08676789587852494,0.08676789587852494,-2.4445185888827123,0.0013873235555554864,0.0015103874193729487
2015-01-29,0.08652764558276368,0.08652764558276368,-2.4472913139933046,-0.0027727251105922335,-0.002649661246774771
2015-01-30,0.08582954252853832,0.08582954252853832,-2.455392013237804,-0.00810069924449941,-0.007977635380681948
2015-02-02,0.0868168598341798,0.0868168598341798,-2.443954438456571,0.011437574781233195,0.011560638645050657
2015-02-03,0.08766931135755929,0.08766931135755929,-2.4341833683507925,0.009771070105778268,0.00989413396959573
2015-02-04,0.08743169398907104,0.08743169398907104,-2.4368974306016398,-0.002714062250847249,-0.0025909983870297864
2015-02-05,0.08872720819839404,0.08872720819839404,-2.4221886926398777,0.014708737961762086,0.014831801825579548
2015-02-06,0.08695274118516585,0.08695274118516585,-2.4423905126849217,-0.020201820045044006,-0.020078756181226544
2015-02-09,0.08625894936599672,0.08625894936599672,-2.4504014676882644,-0.008010955003342701,-0.00788789113952524
2015-02-10,0.08544087491455912,0.08544087491455912,-2.4599306637178233,-0.009529196029558928,-0.009406132165741467
2015-02-11,0.08428505204601965,0.08428505204601965,-2.473550748249675,-0.013620084531851706,-0.013497020668034244
2015-02-12,0.08552856654122477,0.08552856654122477,-2.4589048472489994,0.014645901000675643,0.014768964864493105
2015-02-13,0.08598452278589853,0.08598452278589853,-2.453587966530573,0.005316880718426287,0.005439944582243749
2015-02-17,0.08597713008339782,0.08597713008339782,-2.4536739473569016,-8.598082632849113e-05,3.708303748897125e-05
2015-02-18,0.08560178051703475,0.08560178051703475,-2.4580491956181176,-0.004375248261216047,-0.0042521843973985845
2015-02-19,0.08604000860400085,0.08604000860400085,-2.452942874582603,0.0051063210355146715,0.005229384899332134
2015-02-20,0.08603630732168976,0.08603630732168976,-2.452985893661571,-4.30190789679763e-05,8.004478484948608e-05
2015-02-23,0.08602150537634409,0.08602150537634409,-2.45315795147342,-0.0001720578118491467,-4.899394803168432e-05
2015-02-24,0.08666637777874073,0.08666637777874073,-2.445689269962497,0.007468681510923059,0.007591745374740521
2015-02-25,0.08738203425375742,0.08738203425375742,-2.437465575187864,0.008223694774633028,0.00834675863845049
2015-02-26,0.08695652173913043,0.08695652173913043,-2.4423470353692043,-0.00488146018134028,-0.004758396317522818
2015-02-27,0.08556881872245753,0.08556881872245753,-2.4584343294568853,-0.01608729408768106,-0.015964230223863597
2015-03-02,0.08511362669163333,0.08511362669163333,-2.4637681305854353,-0.005333801128549975,-0.005210737264732513
2015-03-03,0.08499065102838688,0.08499065102838688,-2.4652140164422645,-0.0014458858568291433,-0.001322821993011681
2015-03-04,0.0845809016324114,0.0845809016324114,-2.4700467868809763,-0.004832770438711886,-0.004709706574894424
2015-03-05,0.08464175377713826,0.08464175377713826,-2.469327590657486,0.0007191962234904814,0.0008422600873079438
2015-03-06,0.08294969101240098,0.08294969101240098,-2.4895209873387456,-0.020193396681259745,-0.020070332817442284
2015-03-09,0.08270614506657845,0.08270614506657845,-2.49246137419211,-0.002940386853364174,-0.0028173229895467116
2015-03-10,0.08107998540560263,0.08107998540560263,-2.5123191373983214,-0.019857763206211576,-0.019734699342394114
2015-03-11,0.08145975887911372,0.08145975887911372,-2.5076461367574896,0.004673000640831759,0.004796064504649222
2015-03-12,0.08154943934760449,0.08154943934760449,-2.5065458248914814,0.00110031186600823,0.0012233757298256924
2015-03-13,0.08022141109462115,0.08022141109462115,-2.5229648284855246,-0.016419003594043247,-0.016295939730225785
2015-03-16,0.08051529790660225,0.08051529790660225,-2.519308076505333,0.0036567519801917747,0.0037798158440092372
2015-03-17,0.08072653884964683,0.08072653884964683,-2.516687899656106,0.002620176849226663,0.0027432407130441256
2015-03-18,0.08112602928649658,0.08112602928649658,-2.511751416377396,0.004936483278710213,0.005059547142527676
