date,rate,rate_interpolated,log_rate,diff,Wt
2015-03-31,12.1385,12.1385,2.4963822195130247,0.0002471780518478184,0.000124114188030356
2015-04-01,11.961,11.961,2.4816513570673275,-0.014730862445697213,-0.014853926309514674
2015-04-02,11.973,11.973,2.4826541147347068,0.0010027576673792282,0.0008796938035617658
2015-04-03,11.7765,11.7765,2.466106020324283,-0.016548094410423708,-0.01667115827424117
2015-04-06,11.734,11.734,2.4624906105036684,-0.003615409820614701,-0.0037384736844321637
2015-04-07,11.8575,11.8575,2.4729605787696,0.010469968265931495,0.010346904402114034
2015-04-08,11.8145,11.8145,2.469327590657486,-0.0036329881121139884,-0.003756051975931451
2015-04-09,11.904,11.904,2.476874478090736,0.007546887433250049,0.0074238235694325866
2015-04-10,11.9935,11.9935,2.4843648363669475,0.007490358276211584,0.007367294412394121
2015-04-13,12.1095,12.1095,2.493990268521043,0.009625432154095392,0.00950236829027793
2015-04-14,11.994,11.994,2.484406524746318,-0.00958374377472504,-0.009706807638542501
2015-04-15,12.172,12.172,2.4991382320347246,0.014731707288406781,0.01460864342458932
2015-04-16,11.965,11.965,2.4819857213603367,-0.017152510674387944,-0.017275574538205406
2015-04-17,12.067,12.067,2.490474454091464,0.008488732731127158,0.008365668867309696
2015-04-20,12.0945,12.0945,2.4927508038110493,0.0022763497195854576,0.002153285855767995
2015-04-21,12.112,12.112,2.494196696695093,0.0014458928840435092,0.001322829020226047
2015-04-22,12.205,12.205,2.5018457038449236,0.007649007149830744,0.007525943286013282
2015-04-23,12.18,12.18,2.4997952622817508,-0.0020504415631728,-0.0021735054269902626
2015-04-24,12.1055,12.1055,2.4936598947827497,-0.00613536749900101,-0.006258431362818472
2015-04-27,11.9785,11.9785,2.483113376166907,-0.010546518615842881,-0.010669582479660343
2015-04-28,11.81,11.81,2.468946630209271,-0.014166745957636007,-0.014289809821453468
2015-04-29,11.7185,11.7185,2.461168789609792,-0.007777840599478836,-0.007900904463296297
2015-04-30,11.9355,11.9355,2.479517152503562,0.018348362893770176,0.018225299029952714
