date,log_rate_mean,log_rate_lower,log_rate_upper,rate_mean,rate_lower,rate_upper
2022-12-31,0.06761771511501316,0.05746771511501269,0.07746771511501269,1.0699700468112114,1.0591510755320848,1.0805473465486124
2023-01-01,0.06740371511501261,0.0574637151150127,0.0774637151150127,1.0697539971828651,1.0591468389362557,1.0805430243678706
2023-01-02,0.06742971511501303,0.04745971511501269,0.08745971511501269,1.069797398639584,1.0486039573805785,1.091398296702482
2023-01-03,0.06733571511501225,0.04745571511501269,0.08745571511501268,1.0697079133401346,1.0485997629731378,1.0913939311180263
2023-01-04,0.0671817151150127,0.047451715115012685,0.08745171511501268,1.069557754433825,1.0485955685824746,1.091389565551033
2023-01-05,0.06716771511501297,0.047447715115012695,0.0874477151150127,1.069559738608248,1.048591374208589,1.0913852000015019
2023-01-06,0.0670237151150126,0.037443715115012696,0.0974437151150127,1.0694217435629065,1.0381535630834677,1.1023493942083096
2023-01-07,0.0668997151150124,0.03743971511501269,0.09743971511501269,1.0693009822942652,1.0381494104775206,1.1023449848195515
2023-01-08,0.06688571511501296,0.0374357151150127,0.0974357151150127,1.0692977053602628,1.038145257888184,1.102340575448431
2023-01-09,0.06681171511501262,0.0374317151150127,0.0974317151150127,1.0692306421813154,1.0381411053154574,1.1023361660949478
2023-01-10,0.06669771511501241,0.037427715115012694,0.09742771511501269,1.0691209225939728,1.0381369527593414,1.1023317567591022
2023-01-11,0.06684371511501251,0.03742371511501269,0.09742371511501269,1.0692879312266135,1.0381328002198353,1.1023273474408937
2023-01-12,0.06716971511501259,0.027419715115012698,0.0974197151150127,1.0696510431540946,1.0277990950626037,1.1023229381403226
2023-01-13,0.06709571511501247,0.027415715115012694,0.09766571511501247,1.0695891903730537,1.0277949838744458,1.1025954909922633
2023-01-14,0.06696171511501306,0.02741171511501269,0.10741171511501268,1.0694662187261192,1.0277908727027327,1.1133925606732298
2023-01-15,0.06692771511501275,0.0274077151150127,0.10740771511501271,1.0694395312273743,1.027786761547464,1.1133881071118943
2023-01-16,0.06681371511501283,0.027403715115012696,0.1074037151150127,1.0693320304384288,1.0277826504086403,1.113383653568373
2023-01-17,0.06696971511501269,0.027399715115012692,0.1073997151150127,1.0695088882003412,1.0277785392862608,1.1133792000426657
2023-01-18,0.0670257151150129,0.027395715115012688,0.1073957151150127,1.0695880053658384,1.0277744281803258,1.1133747465347725
2023-01-19,0.0669517151150127,0.027391715115012698,0.10739171511501269,1.069521757549738,1.0277703170908354,1.1133702930446934
2023-01-20,0.06708771511501288,0.027387715115012694,0.10738771511501269,1.0696796764747156,1.0277662060177892,1.1133658395724282
2023-01-21,0.06694371511501282,0.027383715115012683,0.1173837151150127,1.0695348607806132,1.0277620949611872,1.1245508540735234
2023-01-22,0.06680971511501271,0.017379715115012698,0.1173797151150127,1.0694073254580954,1.0175316211153953,1.1245463558791036
2023-01-23,0.06671571511501269,0.017375715115012694,0.1173757151150127,1.069321273164208,1.0175275509970512,1.1245418577026765
2023-01-24,0.06651171511501272,0.01737171511501269,0.1173717151150127,1.069116143379252,1.0175234808949873,1.1245373595442418
2023-01-25,0.06661771511501267,0.017367715115012686,0.11736771511501269,1.069246357912144,1.017519410809204,1.1245328614038
2023-01-26,0.06668371511501253,0.01736371511501269,0.1173637151150127,1.0693271863213991,1.0175153407397008,1.1245283632813508
2023-01-27,0.06678971511501268,0.017359715115012685,0.1173597151150127,1.0694471532900898,1.017511270686478,1.1245238651768936
2023-01-28,0.06678571511501263,0.017105715115012694,0.1173557151150127,1.0694568647313776,1.0172540915043384,1.1245193670904292
2023-01-29,0.0667417151150125,0.0073517151150126955,0.1173517151150127,1.0694198145436418,1.0073788053183736,1.124514869021957
2023-01-30,0.06679771511501256,0.0073477151150126915,0.1173477151150127,1.0694906306644685,1.0073747758112113,1.124510370971477
2023-01-31,0.06666371511501268,0.0073437151150126875,0.11759371511501247,1.0693676437900828,1.007370746320167,1.124788409736743
2023-02-01,0.06666971511501259,0.007339715115012697,0.1273397151150127,1.069386351544221,1.0073667168452407,1.1358028016288613
2023-02-02,0.06667571511501284,0.007335715115012693,0.1273357151150127,1.0694038379371542,1.0073626873864323,1.1357982584267412
2023-02-03,0.0665317151150127,0.007331715115012689,0.1273317151150127,1.0692539345917333,1.0073586579437417,1.135793715242794
2023-02-04,0.06668771511501266,0.007327715115012685,0.1273277151150127,1.0694402868650423,1.0073546285171686,1.1357891720770192
2023-02-05,0.06703371511501283,0.007323715115012695,0.1273237151150127,1.069825264417794,1.0073505991067135,1.1357846289294173
2023-02-06,0.06707971511501278,0.007319715115012691,0.1273197151150127,1.0698865507449946,1.0073465697123758,1.1357800857999878
2023-02-07,0.06732571511501281,0.007315715115012687,0.1273157151150127,1.0701645236727058,1.0073425403341558,1.1357755426887308
2023-02-08,0.06749171511501272,0.007311715115012697,0.1273117151150127,1.0703610215963892,1.0073385109720532,1.1357709995956462
2023-02-09,0.06714771511501282,0.007307715115012693,0.1273077151150127,1.0700067702876104,1.0073344816260679,1.1357664565207342
2023-02-10,0.06713371511501277,0.007303715115012689,0.1273037151150127,1.0700053088652735,1.0073304522962,1.135761913463994
2023-02-11,0.06697971511501262,0.007299715115012678,0.1272997151150127,1.0698650105301966,1.0073264229824495,1.1357573704254262
2023-02-12,0.06661571511501271,0.007045715115012703,0.1272957151150127,1.0694861738194943,1.0070718180526823,1.1357528274050306
2023-02-13,0.06675171511501268,0.007041715115012699,0.1372917151150127,1.069641251535259,1.0070677897734668,1.1471627444266126
