path_number,2022-12-31,2023-01-01,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-07,2023-01-08,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-14,2023-01-15,2023-01-16,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-21,2023-01-22,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-28,2023-01-29,2023-01-30,2023-01-31,2023-02-01,2023-02-02,2023-02-03,2023-02-04,2023-02-05,2023-02-06,2023-02-07,2023-02-08,2023-02-09,2023-02-10,2023-02-11,2023-02-12,2023-02-13,2023-02-14,2023-02-15,2023-02-16,2023-02-17,2023-02-18,2023-02-19,2023-02-20,2023-02-21,2023-02-22,2023-02-23,2023-02-24,2023-02-25,2023-02-26,2023-02-27,2023-02-28,2023-03-01,2023-03-02,2023-03-03,2023-03-04,2023-03-05,2023-03-06,2023-03-07,2023-03-08,2023-03-09,2023-03-10,2023-03-11,2023-03-12,2023-03-13,2023-03-14,2023-03-15,2023-03-16,2023-03-17,2023-03-18,2023-03-19,2023-03-20,2023-03-21,2023-03-22,2023-03-23,2023-03-24,2023-03-25,2023-03-26,2023-03-27,2023-03-28,2023-03-29,2023-03-30,2023-03-31,2023-04-01,2023-04-02,2023-04-03,2023-04-04,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25,2023-04-26,2023-04-27,2023-04-28,2023-04-29,2023-04-30,2023-05-01,2023-05-02,2023-05-03,2023-05-04,2023-05-05,2023-05-06,2023-05-07,2023-05-08,2023-05-09,2023-05-10,2023-05-11,2023-05-12,2023-05-13,2023-05-14,2023-05-15,2023-05-16,2023-05-17,2023-05-18,2023-05-19,2023-05-20,2023-05-21,2023-05-22,2023-05-23,2023-05-24,2023-05-25,2023-05-26,2023-05-27,2023-05-28,2023-05-29,2023-05-30,2023-05-31,2023-06-01,2023-06-02,2023-06-03,2023-06-04,2023-06-05,2023-06-06,2023-06-07,2023-06-08,2023-06-09,2023-06-10,2023-06-11,2023-06-12,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-17,2023-06-18,2023-06-19,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-24,2023-06-25,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30
0,1.0697390231378572,1.0590345753214052,1.0589742120709809,1.0589138522611636,1.04831772757236,1.0378276340381976,1.0377684795489763,1.037709328431465,1.0376501806854712,1.0375910363108027,1.0479592642102593,1.0478995322345768,1.0583707687677801,1.0583104433532509,1.0582501213771724,1.0581898028393486,1.0687638658880514,1.0687029480838697,1.0686420337519038,1.068581122891956,1.079259022202453,1.0900436214454516,1.0899814907297714,1.0790744846880636,1.0790129791953595,1.0682157306335647,1.068154844072202,1.0680939609812745,1.0680330813605843,1.0679722052099334,1.0679113325291243,1.0572251736769176,1.0571649135594476,1.0465862897962546,1.0465266360778833,1.0464669857596771,1.046407338841442,1.0463476953229847,1.0462880552041107,1.0462284184846267,1.0461687851643389,1.0461091552430535,1.0356411620032024,1.0355821321393355,1.0355231056400747,1.0354640825052286,1.0354050627346052,1.0457514470835423,1.0456918409498495,1.0456322382136094,1.056080818593953,1.0560206237028638,1.066573011021096,1.0665122180920827,1.0664514286281677,1.0663906426291532,1.066329860094842,1.0662690810250366,1.0769238770355334,1.0768624941239722,1.0876231458304022,1.0875611530779001,1.098428712159559,1.0983661035073295,1.0873751960205054,1.0873132174007396,1.0872512423136544,1.0871892707590487,1.087127302736721,1.0870653382464697,1.0870033772880936,1.0869414198613918,1.0868794659661625,1.0868175156022044,1.0867555687693167,1.0866936254672976,1.0866316856959464,1.0865697494550612,1.0865078167444413,1.0864458875638854,1.09730230224798,1.0972397577992856,1.0971772169155232,1.0971146795964895,1.1080777032077385,1.1080145445786937,1.107951389549588,1.0968645659635792,1.0968020464651418,1.0967395305302143,1.107698805428455,1.1076356683959678,1.1075725349621892,1.1075094051269139,1.1074462788899364,1.107383156251052,1.1184487885996637,1.1072569217667416,1.1071938099209058,1.1071307016723424,1.1070675970208468,1.1070044959662138,1.1180663445156287,1.1180026165502555,1.117938892217273,1.1178751715164739,1.1066890446388127,1.1066259651610504,1.106562889278716,1.0954899598560228,1.0845278327810206,1.0844660164563342,1.0844042036550776,1.0843423943770505,1.084280588622052,1.0842187863898807,1.0841569876803363,1.0840951924932183,1.0732470882686287,1.073185914928054,1.0731247450742607,1.0730635787070495,1.0730024158262217,1.0622653125527082,1.06220476515551,1.0728189481000532,1.0727577991627728,1.0726966537108824,1.0726355117441835,1.083353924923962,1.0832921755101164,1.0941170764241819,1.094054713528185,1.0939923541867722,1.0939299983997404,1.093867646166887,1.0938052974880097,1.1047352517812843,1.104672283666541,1.1046093191408781,1.1045463582040909,1.1044834008559747,1.104420447096325,1.1043574969249375,1.1042945503416075,1.093244319273613,1.0931820061233561,1.0931196965248475,1.1040427998847722,1.1039798712386624,1.103916946179383,1.0928704936442477,1.0928082018014444,1.103728192520484,1.1036652818064827,1.1146937629382914,1.1146302272045896,1.1034765711785124,1.1145031666012801,1.1144396417312599,1.114376120482054,1.103225007199667,1.1031621251664117,1.092123225821325,1.0920609765715736,1.1029735005708707,1.1029106328730844,1.102847768758655,1.102784908227378,1.1138045921418,1.1249343913041439,1.1248702718712607,1.124806156093081,1.1247420439693967,1.1246779354999992,1.1246138306846802,1.1245497295232316,1.124485632015445,1.1244215381611125,1.1243574479600253,1.1242933614119757,1.124229278516755
1,1.0590949420126328,1.0590345753214052,1.0589742120709809,1.0589138522611636,1.0588534958917577,1.0587931429625668,1.0693732349452902,1.069312282408062,1.0799974879001166,1.079935929797729,1.0907272931047653,1.0906651234209113,1.0906029572806282,1.090540794683714,1.090478635629967,1.1013753479357131,1.090354328151166,1.0794435912754556,1.0793820647442756,1.079320541720008,1.079259022202453,1.0791975061914103,1.0899814907297714,1.0790744846880636,1.0790129791953595,1.0789514772083686,1.0897330032785308,1.0896708902675816,1.089608780796973,1.0895466748665035,1.1004340744649779,1.1114302674476655,1.111366917727905,1.1002459163262237,1.1001832040963087,1.100120495440889,1.1000577903597606,1.09999508885272,1.0999323909195635,1.0998696965600872,1.0998070057740876,1.0997443185613611,1.0996816349217038,1.0996189548549122,1.0995562783607824,1.0994936054391111,1.1104804006948992,1.1104171051160008,1.1103538131448476,1.099242949472937,1.0991802944105034,1.1101639588758023,1.1101006813335736,1.110037407398062,1.1099741370690617,1.1099108703463674,1.121001761120397,1.1322034786837192,1.120873974203622,1.1096578395145393,1.109594590820292,1.1095313457311173,1.1094681042468102,1.1094048663671647,1.1093416320919758,1.120426834698178,1.1316228072541106,1.1315583065923835,1.1314938096070892,1.120171406499788,1.1201075585493014,1.1200437142380444,1.119979873565809,1.1199160365323886,1.1198522031375753,1.1197883733811618,1.1197245472629407,1.1196607247827046,1.1195969059402464,1.130784585353504,1.1307201324690634,1.1306556832583325,1.130591237721102,1.1192778662873635,1.1192140692672174,1.119150275883398,1.1190864861356977,1.1190227000239092,1.1189589175478258,1.11889513870724,1.1188313635019442,1.1187675919317315,1.118703823996395,1.1186400596957269,1.1185762990295205,1.1185125419975686,1.1184487885996637,1.1072569217667416,1.1071938099209058,1.1071307016723424,1.1070675970208468,1.1070044959662138,1.1180663445156287,1.1292387296471227,1.1291743648739463,1.1291100037694575,1.117811454447651,1.1177477410105978,1.1176840312051068,1.1176203250309713,1.1064367482995106,1.10637368320223,1.0953026470885854,1.0952402166169868,1.0951777897038235,1.0951153663488928,1.1060584116308503,1.0949905303129184,1.094928117631469,1.0948657085074407,1.0839098280644122,1.0838480469649905,1.0837862693869913,1.0837244953302136,1.0836627247944568,1.08360095777952,1.083539194285203,1.0834774343113047,1.0834156778576247,1.083353924923962,1.0832921755101164,1.083230429615887,1.0831686872410733,1.072329854181608,1.0722687331218863,1.0722076155459659,1.072146501453648,1.0720853908447339,1.0720242837190255,1.0719631800763239,1.0719020799164305,1.0718409832391471,1.0717798900442752,1.071718800331616,1.0824280531847235,1.0823663565440629,1.0823046634200106,1.0822429738123662,1.0821812877209294,1.0821196051454993,1.071291269828291,1.0712302079661904,1.0711691495845168,1.0711080946830716,1.0710470432616568,1.0709859953200738,1.0709249508581242,1.0708639098756099,1.0708028723723322,1.0707418383480931,1.0706808078026944,1.0706197807359377,1.0705587571476245,1.0704977370375568,1.0597856970765056,1.0597252910133614,1.0596648883932647,1.0596044892160192,1.0595440934814286,1.0701316894092021,1.0700706936413018,1.070009701350061,1.0699487125352818,1.069887727196766,1.0698267453343153,1.0697657669477318,1.0697047920368172,1.0590006867572148,1.0589403254383836,1.0588799675600495,1.0588196131220164,1.0482244314463454
2,1.0697390231378572,1.0696780497512963,1.0696170798401194,1.0695561134041285,1.0694951504431254,1.0694341909569118,1.0693732349452902,1.069312282408062,1.0692513333450298,1.0691903877559947,1.0691294456407594,1.0690685069991257,1.0690075718308956,1.0583104433532509,1.0688857119138542,1.0688247871646468,1.0687638658880514,1.0687029480838697,1.0793820647442756,1.079320541720008,1.079259022202453,1.0900436214454516,1.0791359936866805,1.0790744846880636,1.06827662066556,1.0682157306335647,1.068154844072202,1.0680939609812745,1.0680330813605843,1.0679722052099334,1.0679113325291243,1.067850463317959,1.0571649135594476,1.0571046568767064,1.0570444036284985,1.0569841538146276,1.0569239074348984,1.0568636644891147,1.0568034249770812,1.056743188898602,1.0566829562534816,1.056622727041524,1.0565625012625337,1.056502278916315,1.056442060002672,1.0563818445214093,1.0563216324723312,1.0562614238552424,1.0456918409498495,1.0456322382136094,1.0455726388746285,1.045513042932713,1.0559604322427856,1.055900244213523,1.0558400596148803,1.0557798784466617,1.066329860094842,1.0769852634460206,1.0877471419366707,1.0876851421165918,1.0985539401706061,1.0984913243805834,1.098428712159559,1.0983661035073295,1.0983034984236915,1.1092784014210377,1.1092151743541454,1.098115704582292,1.098053113770986,1.0979905265272543,1.0870033772880936,1.0761261720288555,1.065357810584387,1.0546972037984454,1.054637087771152,1.0545769751703744,1.0545168659959174,1.0544567602475858,1.043905235884507,1.0438457349818533,1.0437862374706546,1.0437267433507174,1.0436672526218482,1.043607765283854,1.05403611592437,1.0539760375780114,1.053915962656021,1.0538558911582037,1.053795823084364,1.043250912453439,1.0431914488461582,1.0431319886282062,1.04307253179939,1.0430130783595168,1.0325760663148158,1.0222434932485722,1.02218522703006,1.0221269641326276,1.0220687045560857,1.0220104483002452,1.0219521953649164,1.0218939457499103,1.0321053189671288,1.0320464906405709,1.031987665667132,1.031928844046621,1.031870025778847,1.0318112108636186,1.031752399300745,1.0316935910900347,1.031634786231297,1.0315759847243406,1.0315171865689747,1.031458391765008,1.0313996003122496,1.041705959693946,1.0416465841464626,1.041587211983289,1.0311644680094796,1.0414684778090995,1.0414091157976977,1.0413497571698342,1.041290401925316,1.051695596090317,1.0516356511497869,1.0515757096260208,1.0515157715188244,1.051455836828003,1.0619626100757826,1.0619020799321337,1.0725132382655653,1.0724521067532489,1.0723909787253292,1.0616599938567706,1.0615994809617546,1.0722076155459659,1.072146501453648,1.0614179629707408,1.061357463871092,1.050736886944503,1.0506769966488367,1.0506171097668202,1.0611155019540361,1.071718800331616,1.071657714100971,1.0715966313521423,1.0823046634200106,1.0822429738123662,1.0821812877209294,1.0821196051454993,1.0820579260858758,1.0819962505418588,1.0819345785132473,1.0818729099998414,1.0818112450014405,1.0817495835178446,1.0816879255488527,1.081626271094265,1.0815646201538813,1.0815029727275007,1.0814413288149236,1.092247734965955,1.0921854786193848,1.092123225821325,1.0811947882986406,1.0811331619520752,1.0810715391181114,1.081009919796549,1.0809483039871879,1.0701316894092021,1.0594233123394277,1.070009701350061,1.0807018758677518,1.0806402776163941,1.0805786828760369,1.0805170916464797,1.0804555039275225,1.0803939197189651,1.0803323390206079,1.0802707618322502,1.0802091881536922,1.080147617984734
3,1.0697390231378572,1.0804284928775638,1.0803669102085924,1.0803053310497333,1.0802437554007862,1.080182183261551,1.0801206146318276,1.0800590495114162,1.0799974879001166,1.079935929797729,1.0798743752040532,1.0798128241188891,1.079751276542037,1.0796897324732966,1.0796281919124684,1.0795666548593519,1.0687638658880514,1.0794435912754556,1.0793820647442756,1.079320541720008,1.079259022202453,1.0900436214454516,1.0899814907297714,1.0899193635554412,1.1008104872813678,1.1007477428718253,1.1006850020386123,1.100622264781525,1.089608780796973,1.0895466748665035,1.089484572475971,1.0785825388952108,1.078521061442618,1.0784595874941398,1.0676678765003496,1.0569841538146276,1.0569239074348984,1.0463476953229847,1.0462880552041107,1.0462284184846267,1.0461687851643389,1.0461091552430535,1.0356411620032024,1.0355821321393355,1.0355231056400747,1.0354640825052286,1.0458110566148815,1.045751447083542,1.0456918409498495,1.0456322382136094,1.0455726388746285,1.0351100143381193,1.0247520850739635,1.0246936758697924,1.0349330256586309,1.0348740361573852,1.0348150500184452,1.0347560672416192,1.0450959664408763,1.0450363976685153,1.0449768322914776,1.0554188634653137,1.0553587063045915,1.0552985525727296,1.055238402269533,1.0657829731651045,1.0657222252669658,1.0656614808313583,1.0549978353394878,1.0549377021766848,1.0548775724413744,1.0548174461333613,1.05475732325245,1.0442027912763634,1.0441432734135359,1.033694951961852,1.0336360330287957,1.033577117454023,1.0335182052373422,1.0438457349818533,1.0437862374706546,1.0437267433507174,1.0436672526218482,1.0540961976952918,1.05403611592437,1.0539760375780114,1.0434293236131882,1.0538558911582037,1.053795823084364,1.0643259788691344,1.0536756972078374,1.0642046526232707,1.0641439946868387,1.0640833402078107,1.0640226891859894,1.0746550379106832,1.074593784319266,1.0745325342192045,1.0744712876102989,1.0744100444923506,1.0851461898607315,1.0742875687285296,1.074226336082259,1.07416510692615,1.0741038812600032,1.07404265908362,1.0739814403968013,1.0847133028976692,1.0846514760014874,1.0845896526293382,1.0845278327810206,1.0844660164563342,1.0844042036550776,1.0843423943770505,1.084280588622052,1.0842187863898807,1.0841569876803363,1.0840951924932183,1.0840334008283252,1.0839716126854568,1.0839098280644122,1.094740900930838,1.0946785024778578,1.094616107581488,1.0945537162415258,1.0944913284577689,1.0944289442300141,1.094366563558059,1.1053021263563447,1.1052391259306715,1.1051761290959203,1.1051131358518864,1.105050146198365,1.1049871601351515,1.1049241776620413,1.093867646166887,1.0938052974880097,1.0937429523629059,1.104672283666541,1.1046093191408781,1.1045463582040909,1.1044834008559747,1.104420447096325,1.1043574969249375,1.0933066359758208,1.093244319273613,1.0931820061233561,1.0931196965248475,1.0821812877209294,1.0821196051454993,1.071291269828291,1.0712302079661904,1.0819345785132473,1.0818729099998414,1.0818112450014405,1.0817495835178446,1.0816879255488527,1.081626271094265,1.0815646201538813,1.0815029727275007,1.0814413288149236,1.0813796884159492,1.0813180515303773,1.081256418158008,1.0811947882986406,1.0811331619520752,1.091936488716187,1.0918742501101473,1.091812015051607,1.0808866916898277,1.0700706936413018,1.070009701350061,1.059302544965692,1.0592421664414333,1.0698267453343153,1.0697657669477318,1.0697047920368172,1.0696438206013736,1.0695828526412026,1.0588799675600495,1.0694609271458868,1.0587592621240882
4,1.0697390231378572,1.0696780497512963,1.0589742120709809,1.0483774833858563,1.04831772757236,1.0482579751648482,1.0481982261631266,1.037709328431465,1.0376501806854712,1.0375910363108027,1.0272082804584195,1.0271497312551017,1.027091185388993,1.027032642859904,1.0372953650006171,1.0372362408498665,1.0371771200690962,1.0371180026581146,1.0370588886167291,1.0369997779447482,1.0369406706419795,1.026564422737061,1.0265059102325873,1.0264474010632312,1.0161761550832684,1.0161182346931754,1.026271893563968,1.026213397733182,1.0159444933303527,1.0057783457204745,1.0057210179886242,1.0056636935243617,1.0056063723275004,1.0055490543978542,1.005491739735237,1.0054344283394623,1.015481328251058,1.0256286227731706,1.0255701636077745,1.025511707774456,1.0254532552730249,1.0151919573098243,1.0151340930174055,1.0150762320231574,1.0150183743268921,1.0149605199284215,1.0251026102234428,1.0250441810399076,1.024985755186741,1.0147291353087269,1.0146712973964105,1.014613462780761,1.014555631461591,1.0246936758697924,1.0349330256586309,1.0348740361573852,1.0348150500184452,1.0347560672416192,1.0244016797835882,1.0243432905519494,1.0242849046484022,1.0242265220727562,1.0241681428248226,1.0344022411743288,1.0343432819269365,1.0239930250453964,1.034225373513704,1.0341664243474809,1.0341074785412645,1.0340485360948632,1.033989597008086,1.0339306612807406,1.0442623125318058,1.0442027912763634,1.0441432734135359,1.0336949519618521,1.0336360330287957,1.033577117454023,1.043905235884507,1.0438457349818533,1.0437862374706546,1.0542163715116066,1.0541562828909723,1.0540961976952918,1.05403611592437,1.0539760375780114,1.053915962656021,1.0538558911582037,1.0643866471789603,1.0643259788691344,1.074961358245062,1.0749000871938836,1.0748388196350556,1.0747775555683787,1.0747162949936544,1.0746550379106832,1.074593784319266,1.0745325342192045,1.063780119666831,1.0637194859280878,1.0636588556453694,1.0635982288184787,1.052955229459007,1.052895212721421,1.0528351994046918,1.052775189508624,1.0422404919470691,1.0421810859321157,1.0421216833032085,1.0316935910900347,1.031634786231297,1.0315759847243406,1.0315171865689747,1.031458391765008,1.0313996003122499,1.0313408122105088,1.0312820274595942,1.041587211983289,1.0311644680094796,1.031105693309898,1.0310469219603786,1.0309881539607308,1.0309293893107636,1.0308706280102857,1.0308118700591067,1.020496950594675,1.030694364203881,1.0203806205732444,1.0203224605354484,1.0202643038126804,1.0202061504047508,1.0201480003114711,1.0200898535326524,1.0200317100681056,1.0098246633255066,1.009767104960126,1.0097095498754787,1.0096519980713778,1.0095944495476363,1.0095369043040672,1.0094793623404834,1.0195666816428535,1.0195085679982543,1.0194504576660386,1.0193923506460176,1.0295787264343437,1.0295200421194557,1.0294613611494785,1.0294026835242212,1.0396890885234777,1.0500782814108,1.0605712893040136,1.0605108384633886,1.0498987333764733,1.049838890854199,1.0497790517428511,1.0497192160422355,1.0496593837521575,1.0495995548724228,1.0390966346084258,1.0390374077882336,1.0494200886933354,1.0493602734530303,1.0598461065828937,1.0597856970765056,1.0597252910133614,1.0596648883932647,1.0596044892160192,1.0595440934814286,1.059483701189297,1.0594233123394277,1.059362926931625,1.059302544965692,1.0487025307854496,1.0382085866804236,1.0381494104775206,1.0485232179843669,1.0484634538642352,1.0484036931505616,1.0483439358431514,1.0482841819418107,1.0482244314463454
5,1.0697390231378572,1.0696780497512963,1.0803669102085924,1.0803053310497333,1.0911003856341932,1.091038194684671,1.1019404984379138,1.101877689619571,1.101814884381229,1.1128248752393768,1.123944884486652,1.12388082145405,1.123816762072937,1.1237527063431043,1.1236886542643445,1.123624605836449,1.1235605610592097,1.1234965199324187,1.1234324824558681,1.1233684486293494,1.112127352738757,1.1232403919255765,1.1231763690479062,1.1343998165894136,1.1343351576426655,1.1342705023813724,1.134205850805324,1.1341412029143105,1.1340765587081219,1.1340119181865478,1.1226643173802733,1.1226003273379161,1.1225363409428875,1.1224723581949794,1.122408379093984,1.1111768902327877,1.111113554955117,1.1110502232874542,1.122152499154972,1.1220885382854224,1.1108602499424558,1.1107969327127674,1.110733619092058,1.1106703090801222,1.0995562783607824,1.0994936054391111,1.0994309360896946,1.099368270312329,1.099305608106811,1.0883052993756264,1.0991802944105034,1.0991176429193064,1.088119215080094,1.0880571940524504,1.0879951765599047,1.0879331626022555,1.087871152179301,1.0878091452908398,1.0877471419366707,1.0876851421165918,1.0876231458304022,1.0875611530779001,1.0874991638588842,1.087437178173153,1.0765556320430703,1.0873132174007396,1.0872512423136544,1.0763715567688754,1.076310205338672,1.0762488574054003,1.0761875129688614,1.0761261720288555,1.0868794659661625,1.097740213224007,1.0976776438150984,1.0976150779725444,1.0975525156961417,1.0974899569856873,1.0974274018409775,1.0973648502618096,1.1083303737274146,1.0972397577992856,1.0971772169155232,1.0971146795964895,1.0970521458419815,1.0969896156517958,1.0969270890257294,1.0968645659635792,1.107825090290374,1.1077619460598551,1.107698805428455,1.1076356683959678,1.1075725349621892,1.1075094051269139,1.1074462788899364,1.107383156251052,1.1073200372100556,1.1072569217667416,1.1183212927051673,1.1182575502081615,1.1181938113443746,1.1181300761135993,1.1069413985082381,1.1068783046467154,1.1068152143814403,1.0957397600430092,1.0847751333180846,1.0847133028976692,1.0846514760014874,1.0845896526293382,1.0845278327810206,1.0953650811188225,1.0953026470885854,1.0952402166169868,1.0951777897038235,1.0951153663488928,1.095052946551992,1.0949905303129184,1.0840334008283252,1.0839716126854568,1.0948033029406314,1.094740900930838,1.0946785024778578,1.094616107581488,1.1055541639723503,1.1054911491809425,1.1054281379812754,1.1053651303731444,1.1053021263563447,1.1052391259306715,1.1051761290959203,1.1051131358518864,1.105050146198365,1.1049871601351515,1.1049241776620413,1.10486119877883,1.1047982234853124,1.1047352517812843,1.0936806107913728,1.0936182727732082,1.1045463582040909,1.1044834008559747,1.104420447096325,1.1154564742896869,1.1153928950826768,1.1153293194995784,1.115265747540185,1.11520217920429,1.1151386144916868,1.1262817440002486,1.1262175477704506,1.1149479420915638,1.1260891662878882,1.126024981034707,1.1259607994399807,1.1258966215035013,1.1258324472250598,1.1257682766044481,1.1257041096414575,1.1144396417312599,1.114376120482054,1.103225007199667,1.1031621251664117,1.10309924671733,1.1030363718522178,1.1029735005708707,1.1029106328730844,1.102847768758655,1.102784908227378,1.102722051279049,1.1026591979134641,1.1025963481304188,1.1025335019297091,1.1135506736426006,1.1134872030631318,1.1134237361013826,1.1022821529461422,1.0912520591288601,1.1021564999430635,1.102093678812986,1.0910654709804903,1.0910032820210467
6,1.0804900790568472,1.0804284928775638,1.0912247781683952,1.0911625801287006,1.0911003856341932,1.091038194684671,1.090976007279932,1.0909138234197737,1.0908516431039947,1.079935929797729,1.0907272931047653,1.1016264901441661,1.1015636992237863,1.090540794683714,1.090478635629967,1.1013753479357131,1.101312571330031,1.1012497983025133,1.1122541424838472,1.1121907458045484,1.112127352738757,1.1120639632862674,1.1120005774468738,1.1119371952203698,1.1118738166065498,1.111810441605208,1.1117470702161383,1.1116837024391348,1.1005595311003593,1.1004968009949117,1.1004340744649779,1.0894224736251739,1.0893603783139105,1.1002459163262237,1.1001832040963087,1.0891741136153044,1.0891120324601582,1.09999508885272,1.0999323909195635,1.0998696965600872,1.0998070057740876,1.0888016797582678,1.0887396198312462,1.0886775634415398,1.0995562783607824,1.0994936054391111,1.0994309360896946,1.099368270312329,1.1103538131448476,1.1102905247812338,1.110227240024954,1.1213212921533258,1.1212573786612248,1.121193468812089,1.121129562605711,1.121065660041883,1.121001761120397,1.1209378658410458,1.120873974203622,1.1208100862079176,1.109594590820292,1.1095313457311173,1.098428712159559,1.0983661035073295,1.0983034984236915,1.0873132174007396,1.0872512423136544,1.0871892707590487,1.087127302736721,1.0870653382464697,1.0870033772880936,1.0869414198613916,1.0868794659661625,1.0868175156022044,1.0867555687693167,1.0866936254672976,1.0866316856959464,1.0865697494550612,1.0865078167444413,1.0864458875638854,1.09730230224798,1.0863220397921602,1.0862601212005887,1.0861982061382762,1.0861362946050217,1.0860743866006242,1.0860124821248822,1.085950581177595,1.085888683758561,1.0858267898675793,1.0966770181585936,1.0966145093500765,1.09655200410446,1.1075094051269139,1.1074462788899364,1.107383156251052,1.1073200372100556,1.1072569217667416,1.1071938099209058,1.0961145671293024,1.0960520903795803,1.0959896171909314,1.095927147563153,1.0958646814960415,1.0958022189893946,1.0957397600430092,1.0956773046566821,1.0956148528302105,1.0955524045633918,1.0954899598560228,1.0845278327810206,1.0844660164563342,1.0844042036550776,1.0843423943770505,1.084280588622052,1.073430629213026,1.0841569876803363,1.0840951924932183,1.094928117631469,1.1058692918126667,1.105806259059484,1.1057432298990655,1.105680204331207,1.1056171823557035,1.1055541639723503,1.1054911491809425,1.116537875467528,1.1164742346224077,1.116410597404712,1.1163469638142347,1.1162833338507685,1.1051131358518864,1.105050146198365,1.1049871601351515,1.1049241776620413,1.10486119877883,1.1047982234853124,1.1047352517812843,1.104672283666541,1.1046093191408781,1.1045463582040909,1.1044834008559747,1.104420447096325,1.1043574969249375,1.1042945503416075,1.1042316073461305,1.1041686679383018,1.1041057321179173,1.1040427998847722,1.1039798712386624,1.0929327890377873,1.0928704936442477,1.0928082018014444,1.0927459135091748,1.092683628767237,1.10360237467829,1.092559069933546,1.081626271094265,1.0708028723723322,1.0707418383480931,1.0706808078026944,1.0813796884159492,1.0813180515303773,1.081256418158008,1.0920609765715736,1.0919987308699284,1.091936488716187,1.0918742501101473,1.091812015051607,1.0808866916898277,1.0808250829042685,1.070009701350061,1.0699487125352818,1.069887727196766,1.0698267453343153,1.0697657669477318,1.0697047920368172,1.0696438206013736,1.0695828526412026,1.0695218881561064,1.0694609271458868,1.0693999696103458
