date,log_rate_mean,log_rate_lower,log_rate_upper,rate_mean,rate_lower,rate_upper
2023-02-13,-2.840094183148078,-2.97845418314808,-2.6984541831480797,0.05857354841845004,0.05087141100072701,0.06730948049073257
2023-02-14,-2.840757183148097,-2.97857718314808,-2.6985771831480796,0.058536712802892625,0.05086515420197494,0.06730120193377391
2023-02-15,-2.84140018314806,-2.9787001831480797,-2.6987001831480795,0.05850363159698204,0.050858898172761784,0.06729292439501514
2023-02-16,-2.8414431831481055,-2.97882318314808,-2.69882318314808,0.05850526636221845,0.05085264291299288,0.06728464787433097
2023-02-17,-2.8416461831480593,-2.97944618314808,-2.6789461831480796,0.05849810057635367,0.05082121777386546,0.06863544524564155
2023-02-18,-2.841709183148095,-2.99906918314808,-2.6990691831480795,0.058497971962432276,0.04983343258505823,0.06726809788668585
2023-02-19,-2.8422321831480644,-2.99919218314808,-2.67919218314808,0.058470495627538144,0.04982730344979979,0.06861856300271213
2023-02-20,-2.8430551831480875,-2.99931518314808,-2.6793151831480797,0.058424858954685216,0.04982117506837866,0.06861012343850664
2023-02-21,-2.842858183148086,-2.99943818314808,-2.6794381831480796,0.05844056617834978,0.04981504744070208,0.06860168491230371
2023-02-22,-2.842661183148062,-2.9995611831480797,-2.6795611831480795,0.058454187034472305,0.04980892056667736,0.06859324742397568
2023-02-23,-2.842564183148104,-2.99968418314808,-2.6796841831480798,0.05846337926261092,0.04980279444621177,0.06858481097339486
2023-02-24,-2.842727183148054,-2.99980718314808,-2.6798071831480796,0.05845289299279,0.04979666907921269,0.06857637556043367
2023-02-25,-2.8425901831481033,-2.99993018314808,-2.6799301831480795,0.05846377733380376,0.04979054446558741,0.06856794118496447
2023-02-26,-2.8429531831480612,-3.00005318314808,-2.68005318314808,0.05844612831894017,0.04978442060524326,0.06855950784685963
2023-02-27,-2.84313618314809,-3.00017618314808,-2.6801761831480797,0.058441260256692024,0.04977829749808763,0.0685510755459916
2023-02-28,-2.843319183148084,-3.00029918314808,-2.6802991831480796,0.0584325955243699,0.04977217514402787,0.0685426442822328
2023-03-01,-2.8430821831480633,-3.0004221831480797,-2.6804221831480795,0.05844980358249481,0.04976605354297134,0.06853421405545568
2023-03-02,-2.8434051831481026,-3.00054518314808,-2.6805451831480798,0.05843657232549047,0.04975993269482542,0.06852578486553264
2023-03-03,-2.8435681831480584,-3.00066818314808,-2.6806681831480796,0.0584320146651732,0.049753812599497536,0.06851735671233623
2023-03-04,-2.843731183148098,-3.00079118314808,-2.6807911831480795,0.058427283896802996,0.04974769325689509,0.06850892959573893
2023-03-05,-2.844074183148063,-3.00091418314808,-2.68041418314808,0.05841189393490718,0.04974157466692548,0.06853509856470122
2023-03-06,-2.8443571831480865,-3.00103718314808,-2.6610371831480797,0.05839858119752016,0.049735456829496164,0.06987571023818029
2023-03-07,-2.8444201831480784,-3.00166018314808,-2.6611601831480796,0.05840011650649551,0.04970472207195157,0.06986711605437414
2023-03-08,-2.845103183148071,-3.0212831831480798,-2.6612831831480794,0.058364196155058536,0.048738637620868185,0.0698585229275876
2023-03-09,-2.845566183148098,-3.02140618314808,-2.6614061831480798,0.05834411327213805,0.048732643137109115,0.06984993085769062
2023-03-10,-2.8456691831480665,-3.02152918314808,-2.6615291831480796,0.05834218370994295,0.04872664939062622,0.06984133984455326
2023-03-11,-2.8458921831480963,-3.02165218314808,-2.6616521831480795,0.05833140277259385,0.04872065638132881,0.06983274988804555
2023-03-12,-2.8459951831480605,-3.02177518314808,-2.66177518314808,0.05832905178904581,0.048714664109126185,0.06982416098803747
2023-03-13,-2.8463381831480903,-3.02189818314808,-2.6618981831480797,0.05831221073872126,0.04870867257392773,0.06981557314439917
2023-03-14,-2.8463211831480746,-3.02202118314808,-2.6620211831480796,0.05832000997200467,0.0487026817756428,0.06980698635700067
2023-03-15,-2.8465441831480796,-3.0421441831480793,-2.6621441831480794,0.05830965484683591,0.04773243261266803,0.06979840062571206
2023-03-16,-2.8469071831480948,-3.0227671831480802,-2.6622671831480798,0.058291814384782634,0.04866659887682746,0.06978981595040343
2023-03-17,-2.8467701831480685,-3.02289018314808,-2.6623901831480796,0.058299508334398904,0.04866061325328902,0.06978123233094496
2023-03-18,-2.8466931831480955,-3.02301318314808,-2.6625131831480795,0.05830917816883019,0.04865462836593699,0.06977264976720675
2023-03-19,-2.8468161831480554,-3.0426361831480797,-2.66263618314808,0.05830606639425312,0.04770895403202703,0.06976406825905894
2023-03-20,-2.8473191831480973,-3.04275918314808,-2.6627591831480797,0.05827884971962353,0.04770308619156066,0.06975548780637174
2023-03-21,-2.846842183148072,-3.0428821831480795,-2.6628821831480796,0.05830568862227745,0.04769721907279433,0.06974690840901532
2023-03-22,-2.8462451831480786,-3.0430051831480798,-2.6430051831480794,0.05834500050705862,0.04769135267563918,0.07114713778543864
2023-03-23,-2.8460081831480903,-3.04312818314808,-2.6431281831480797,0.05836149530508672,0.047685487000006514,0.07113838722566146
2023-03-24,-2.846111183148063,-3.0432511831480795,-2.6432511831480796,0.058357607899408394,0.04767962204580761,0.07112963774213699
2023-03-25,-2.8469341831481008,-3.04337418314808,-2.6433741831480795,0.05831209999583658,0.04767375781295368,0.07112088933473279
2023-03-26,-2.8470771831480617,-3.04349718314808,-2.64349718314808,0.05830634101711186,0.047667894301356026,0.07111214200331652
2023-03-27,-2.847220183148093,-3.0436201831480796,-2.6436201831480797,0.058301827072341876,0.04766203151092599,0.07110339574775586
2023-03-28,-2.847383183148069,-3.04374318314808,-2.6437431831480795,0.05829667877449042,0.04765616944157479,0.07109465056791847
2023-03-29,-2.847646183148075,-3.0438661831480793,-2.6438661831480794,0.05828741255959856,0.047650308093213814,0.07108590646367206
2023-03-30,-2.848369183148084,-3.0439891831480796,-2.6439891831480797,0.05824928687817161,0.04764444746575431,0.07107716343488431
2023-03-31,-2.8481521831480756,-3.04411218314808,-2.6441121831480796,0.058264464131111054,0.04763858755910765,0.07106842148142298
2023-04-01,-2.8484151831480933,-3.0442351831480794,-2.6242351831480795,0.058257031824016196,0.04763272837318523,0.07249518137321283
2023-04-02,-2.848298183148067,-3.0443581831480797,-2.62435818314808,0.05826542263305247,0.047626869907898314,0.07248626501427122
2023-04-03,-2.8477811831480935,-3.04498118314808,-2.62448118314808,0.05829772235152166,0.04759743818267568,0.07247734975197431
2023-04-04,-2.848324183148063,-3.04460418314808,-2.64410418314808,0.05826728342636935,0.04761515513887663,0.07106933869739657
2023-04-05,-2.8486471831480844,-3.0447271831480798,-2.6442271831480797,0.058251747848583446,0.04760929883496463,0.07106059770631876
2023-04-06,-2.8492701831480804,-3.0453501831480803,-2.64435018314808,0.05821561628144998,0.047579877968045116,0.07105185779031671
2023-04-07,-2.849733183148081,-3.0649731831480795,-2.6449731831480796,0.05819242160409568,0.04665509299041598,0.07100725790522552
2023-04-08,-2.849576183148094,-3.0650961831480794,-2.6450961831480795,0.05820271496013027,0.04664935476688615,0.07099852454961557
2023-04-09,-2.8498391831480623,-3.0652191831480797,-2.64521918314808,0.05819053068071996,0.04664361724911438,0.07098979226814225
2023-04-10,-2.8503621831480936,-3.0653421831480796,-2.6253421831480797,0.05816651930792699,0.046637880437013925,0.07241497361062015
2023-04-11,-2.850705183148063,-3.04596518314808,-2.62546518314808,0.058144161040436605,0.04755062533920016,0.07240606711662662
2023-04-12,-2.8510281831480895,-3.04608818314808,-2.6255881831480794,0.058131140871342385,0.047544776971965394,0.07239716171806455
2023-04-13,-2.851251183148078,-3.0657111831480797,-2.64521118314808,0.05812473369176043,0.046620674233872374,0.07099070846931956
2023-04-14,-2.851574183148078,-3.0658341831480795,-2.62583418314808,0.05810631886256821,0.04661494024358925,0.07237935420669557
2023-04-15,-2.8517771831480903,-3.0659571831480794,-2.6259571831480795,0.05809785444996977,0.04660920695854355,0.07237045209361936
2023-04-16,-2.8524801831480664,-3.0660801831480797,-2.62608018314808,0.05806729036313918,0.04660347437864853,0.07236155107543567
2023-04-17,-2.8524631831480973,-3.0667031831480798,-2.62620318314808,0.05807266744636323,0.04657467507575534,0.07235265115200987
2023-04-18,-2.8525661831480615,-3.06682618314808,-2.6263261831480795,0.05806734482248538,0.046568946743020694,0.0723437523232074
2023-04-19,-2.8527691831480944,-3.0664491831480793,-2.62644918314808,0.05805893370458649,0.04658628086900044,0.07233485458889351
2023-04-20,-2.853012183148072,-3.0665721831480797,-2.62657218314808,0.05804939565319579,0.04658055110884102,0.07232595794893362
2023-04-21,-2.8531551831480795,-3.0866951831480796,-2.6266951831480796,0.05804489577828439,0.04565257878623968,0.07231706240319323
2023-04-22,-2.8530181831480887,-3.0868181831480794,-2.62681818314808,0.058059463709863306,0.04564696386437375,0.0723081679515376
2023-04-23,-2.8534411831480737,-3.0869411831480797,-2.6269411831480802,0.05804095060518737,0.04564134963310072,0.07229927459383224
2023-04-24,-2.8533241831480973,-3.0870641831480796,-2.62656418314808,0.0580535380721834,0.04563573609233569,0.07232689139479544
2023-04-25,-2.8534271831480615,-3.0871871831480795,-2.62718718314808,0.05804920733840345,0.04563012324199371,0.07228149115973426
2023-04-26,-2.853270183148087,-3.0873101831480794,-2.6273101831480794,0.05805983737926519,0.045624511081989866,0.07227260108307258
2023-04-27,-2.853793183148069,-3.0874331831480797,-2.6274331831480797,0.0580293720146709,0.04561889961223923,0.07226371209982302
2023-04-28,-2.8536761831480844,-3.0875561831480796,-2.60755618314808,0.05803980804283309,0.04561328883265695,0.07371446848228783
2023-04-29,-2.853459183148084,-3.0876791831480794,-2.60767918314808,0.05805707148941459,0.04560767874315812,0.07370540216025474
2023-04-30,-2.853842183148079,-3.0878021831480797,-2.60780218314808,0.05803756806258032,0.04560206934365783,0.07369633695331067
2023-05-01,-2.8543651831480927,-3.0879251831480796,-2.60792518314808,0.058013270692426296,0.04559646063407128,0.0736872728613185
2023-05-02,-2.854108183148058,-3.0880481831480795,-2.60804818314808,0.058029273040154386,0.04559085261431358,0.0736782098841411
2023-05-03,-2.8542911831480917,-3.0881711831480794,-2.60817118314808,0.058024938566178026,0.04558524528429989,0.07366914802164132
2023-05-04,-2.854354183148069,-3.0882941831480797,-2.60829418314808,0.05802326124694148,0.04557963864394536,0.07366008727368206
2023-05-05,-2.85497718314809,-3.0884171831480796,-2.60841718314808,0.05798821388072477,0.0455740326931652,0.0736510276401263
2023-05-06,-2.8548001831480825,-3.0885401831480794,-2.60854018314808,0.05800563511320029,0.04556842743187458,0.07364196912083693
2023-05-07,-2.855083183148074,-3.1086631831480798,-2.60866318314808,0.05799793840689642,0.04466061851947161,0.07363291171567687
2023-05-08,-2.8552461831480915,-3.1087861831480796,-2.60878618314808,0.057989568145912836,0.044655125601215116,0.07362385542450918
2023-05-09,-2.8554491831480657,-3.1094091831480797,-2.60890918314808,0.05798335076457257,0.04462753030912437,0.0736148002471968
2023-05-10,-2.854652183148097,-3.1090321831480794,-2.60903218314808,0.058028344917688664,0.04464414179138123,0.07360574618360273
2023-05-11,-2.8551551831480686,-3.1091551831480797,-2.60915518314808,0.05800334071747732,0.044638650899637644,0.07359669323358996
2023-05-12,-2.855538183148081,-3.1092781831480796,-2.6087781831480803,0.05798594549507809,0.044633160683232226,0.07362480562116226
2023-05-13,-2.855921183148079,-3.1094011831480795,-2.60890118314808,0.05796568857833128,0.044627671142081896,0.07361575032698289
2023-05-14,-2.8557241831480735,-3.1095241831480798,-2.6090241831480805,0.057982048685622824,0.04462218227610358,0.07360669614653616
2023-05-15,-2.8557071831480916,-3.1296471831480797,-2.58964718314808,0.05798734570058445,0.0437332243496604,0.07504651308948715
2023-05-16,-2.8557501831480727,-3.1297701831480795,-2.58977018314808,0.057994747107662274,0.043727845493871806,0.07503728293604323
2023-05-17,-2.8558131831480953,-3.1298931831480794,-2.60939318314808,0.057993783827265395,0.04372246729964179,0.07357954028622248
2023-05-18,-2.8560161831480677,-3.1300161831480797,-2.61001618314808,0.05798398989879135,0.04371708976688896,0.07353335375227545
2023-05-19,-2.855999183148084,-3.1301391831480796,-2.61013918314808,0.05798735322432069,0.04371171289553201,0.07352430970598418
2023-05-20,-2.8564021831480764,-3.1302621831480795,-2.59026218314808,0.05796919560642788,0.04370633668548956,0.07500037367326189
2023-05-21,-2.856325183148081,-3.13038518314808,-2.59038518314808,0.05797682393617697,0.04370096113668026,0.07499114919461711
2023-05-22,-2.8561281831480847,-3.1305081831480797,-2.59050818314808,0.0579918357343977,0.043695586249022825,0.07498192585051347
2023-05-23,-2.856171183148071,-3.1306311831480795,-2.59063118314808,0.05799297245483813,0.043690212022435906,0.07497270364081139
2023-05-24,-2.856614183148092,-3.1307541831480794,-2.59075418314808,0.05796897303956098,0.04368483845683822,0.07496348256537134
2023-05-25,-2.8566971831480656,-3.1308771831480797,-2.59087718314808,0.05797133522423171,0.043679465552148425,0.0749542626240538
2023-05-26,-2.8568201831480895,-3.1310001831480796,-2.59100018314808,0.05797336036045372,0.04367409330828528,0.07494504381671932
2023-05-27,-2.8565831831480755,-3.1316231831480796,-2.59112318314808,0.05799048399431907,0.04364710425953859,0.07493582614322841
2023-05-28,-2.857186183148082,-3.13174618314808,-2.59124618314808,0.057959769968615925,0.04364173599586964,0.0749266096034416
2023-05-29,-2.8578091831480816,-3.13186918314808,-2.59136918314808,0.05792940284764244,0.043636368392456534,0.07491739419721948
2023-05-30,-2.8579121831480725,-3.1319921831480797,-2.59149218314808,0.05792720306071396,0.04363100144921804,0.07490817992442263
2023-05-31,-2.8579351831480904,-3.1316151831480794,-2.59161518314808,0.05793271638933962,0.043647241998524766,0.07489896678491163
2023-06-01,-2.8585581831480713,-3.1317381831480797,-2.59173818314808,0.057897229265910496,0.04364187371791496,0.07488975477854706
2023-06-02,-2.858801183148089,-3.1323611831480798,-2.59186118314808,0.057888061686501305,0.043614904579738344,0.07488054390518964
2023-06-03,-2.858924183148073,-3.1319841831480795,-2.59198418314808,0.057878166952579975,0.043631139137387906,0.07487133416469996
2023-06-04,-2.8587271831480767,-3.13210718314808,-2.59210718314808,0.05789470781248611,0.04362577283730821,0.07486212555693866
2023-06-05,-2.8588101831480794,-3.1322301831480797,-2.59223018314808,0.05789120364631523,0.04362040719724286,0.0748529180817665
2023-06-06,-2.8589931831480735,-3.1523531831480796,-2.59235318314808,0.057886648612628724,0.04275140651742997,0.07484371173904414
2023-06-07,-2.8594561831480925,-3.1329761831480796,-2.59247618314808,0.057865282052357324,0.043588089659854855,0.07483450652863229
2023-06-08,-2.8595191831480733,-3.1325991831480797,-2.59259918314808,0.0578707325749587,0.04360431423632097,0.07482530245039166
2023-06-09,-2.8595221831480866,-3.1327221831480796,-2.59272218314808,0.05787762600645798,0.04359895123550121,0.07481609950418307
2023-06-10,-2.85938518314807,-3.1528451831480795,-2.59284518314808,0.05788575278386139,0.04273037799886316,0.07480689768986724
2023-06-11,-2.8595481831480813,-3.13346818314808,-2.59296818314808,0.057880989302688916,0.04356664959443077,0.07479769700730494
2023-06-12,-2.8595711831480775,-3.13359118314808,-2.59309118314808,0.057887390741413774,0.04356129122607706,0.07478849745635703
2023-06-13,-2.8595741831480788,-3.1532141831480796,-2.59321418314808,0.057890969691914755,0.042714613398129285,0.07477929903688431
2023-06-14,-2.8593371831480896,-3.1533371831480794,-2.59333718314808,0.05790759560415815,0.042709359823782767,0.0747701017487476
2023-06-15,-2.859820183148072,-3.1534601831480797,-2.59346018314808,0.05788251093428245,0.04270410689558614,0.07476090559180772
2023-06-16,-2.8595631831480888,-3.1535831831480796,-2.59358318314808,0.057901254970211216,0.04269885461345996,0.07475171056592562
2023-06-17,-2.8594061831480686,-3.1537061831480795,-2.59320618314808,0.05791199441540615,0.04269360297732475,0.07478026414580526
2023-06-18,-2.859569183148086,-3.15382918314808,-2.57382918314808,0.057907162434803844,0.042688351987101046,0.0762430371943487
2023-06-19,-2.860052183148078,-3.1539521831480797,-2.59345218314808,0.0578863398226181,0.042683101642709435,0.07476187046334111
2023-06-20,-2.8604951831480787,-3.1540751831480796,-2.57407518314808,0.05786045903458721,0.04267785194407047,0.07622428371397157
2023-06-21,-2.860338183148086,-3.1541981831480794,-2.57419818314808,0.05787065232988765,0.042672602891104736,0.07621490870364972
2023-06-22,-2.8601411831480714,-3.1543211831480797,-2.57432118314808,0.05788497520891638,0.04266735448373278,0.07620553484638318
2023-06-23,-2.860024183148091,-3.1544441831480796,-2.57444418314808,0.05789747073267953,0.04266210672187526,0.07619616214203022
2023-06-24,-2.8597671831480733,-3.1545671831480795,-2.57456718314808,0.057918483953651366,0.04265685960545275,0.076186790590449
2023-06-25,-2.8591701831480867,-3.15469018314808,-2.57469018314808,0.05795496078380183,0.042651613134385855,0.0761774201914977
2023-06-26,-2.8589931831480735,-3.1548131831480797,-2.57431318314808,0.05797110134886647,0.04264636730859523,0.07620651836244251
2023-06-27,-2.859276183148075,-3.1549361831480796,-2.55493618314808,0.05796570281853887,0.042641122128001495,0.07769719029917925
2023-06-28,-2.859839183148084,-3.1550591831480794,-2.55505918314808,0.057935930936354026,0.0426358775925253,0.07768763413248875
2023-06-29,-2.8601421831480707,-3.1551821831480797,-2.57518218314808,0.057923180373278156,0.04263063370208728,0.07613995011915713
2023-06-30,-2.8598651831480915,-3.1553051831480796,-2.57530518314808,0.05794567355799008,0.04262539045660813,0.07613058548122952
2023-07-01,-2.8596481831480736,-3.1554281831480795,-2.55542818314808,0.0579611950868977,0.042620147856008525,0.07765897268385635
2023-07-02,-2.859571183148084,-3.15555118314808,-2.55555118314808,0.05796648865911513,0.04261490590020911,0.07764942121764343
2023-07-03,-2.8596141831480746,-3.1556741831480797,-2.57567418314808,0.05796654519134812,0.04260966458913063,0.07610249847755782
2023-07-04,-2.8597371831480776,-3.1557971831480796,-2.57579718314808,0.05796487309357272,0.042604423922693764,0.07609313844589884
2023-07-05,-2.859760183148084,-3.1559201831480794,-2.57592018314808,0.05796594648267182,0.04259918390081923,0.07608377956545294
2023-07-06,-2.859763183148074,-3.1760431831480798,-2.57604318314808,0.05796439658880034,0.0417505279127654,0.07607442183607852
2023-07-07,-2.8595861831480893,-3.1761661831480796,-2.55616618314808,0.057978026998368265,0.04174539291364105,0.0776016815050609
2023-07-08,-2.8597891831480737,-3.1762891831480795,-2.57578918314808,0.05797335455284738,0.04174025854608276,0.07609412051135923
2023-07-09,-2.8599521831480854,-3.17641218314808,-2.57641218314808,0.05796483211401408,0.04173512481001282,0.0760463555529687
2023-07-10,-2.8600151831480756,-3.1765351831480797,-2.55653518314808,0.05796678211504882,0.0417299917053536,0.07757305176709704
2023-07-11,-2.860878183148082,-3.1766581831480796,-2.57615818314808,0.05793014120569473,0.04172485923202743,0.07606604696077916
2023-07-12,-2.8609611831480812,-3.1767811831480794,-2.5767811831480794,0.05792808094430962,0.04171972738995665,0.07601829962440688
2023-07-13,-2.8614841831480726,-3.1769041831480798,-2.57690418314808,0.05790143583135751,0.04171459617906361,0.07600894994856987
2023-07-14,-2.8615071831480905,-3.1770271831480796,-2.5765271831480803,0.05790559444029041,0.04170946559927072,0.07603798376742824
2023-07-15,-2.8617901831480697,-3.1771501831480795,-2.5766501831480797,0.05789255250796301,0.04170433565050033,0.07602863167059064
2023-07-16,-2.861293183148089,-3.17727318314808,-2.55727318314808,0.0579258163983951,0.04169920633267482,0.07751582397454576
2023-07-17,-2.8615161831480744,-3.1773961831480797,-2.5768961831480803,0.05792015424936907,0.041694077645716615,0.07600993092748533
2023-07-18,-2.8612991831480814,-3.1775191831480796,-2.5770191831480798,0.057933454622067795,0.04168894958954812,0.07600058228093483
2023-07-19,-2.8620221831480777,-3.1776421831480794,-2.55764218314808,0.05788854879676869,0.04168382216409174,0.07748722591216618
2023-07-20,-2.8626651831480707,-3.1777651831480798,-2.5772651831480804,0.057854545396822527,0.04167869536926989,0.07598188843713073
2023-07-21,-2.86264818314809,-3.17838818314808,-2.55788818314808,0.05785587802861894,0.041652939406047494,0.07746816639900801
2023-07-22,-2.862811183148075,-3.1780111831480795,-2.55801118314808,0.05785496144854485,0.04166844367121962,0.07745863840052486
2023-07-23,-2.86327418314809,-3.19813418314808,-2.5576341831480804,0.05783520613189004,0.04083832978178935,0.07748822596985525
2023-07-24,-2.8636571831480753,-3.1982571831480797,-2.53825718314808,0.05781397137474729,0.040833306976135075,0.07900396932571112
2023-07-25,-2.8636201831480816,-3.1983801831480796,-2.5578801831480797,0.057821514469221486,0.040828284788247904,0.07746916621071322
2023-07-26,-2.8636831831480754,-3.1985031831480795,-2.5385031831480798,0.05782680863336599,0.04082326321805185,0.07898453673956311
2023-07-27,-2.863706183148076,-3.19862618314808,-2.53862618314808,0.05782631918478681,0.040818242265470935,0.07897482223899814
2023-07-28,-2.8641691831480887,-3.17924918314808,-2.55874918314808,0.057798770678397296,0.04161709165988817,0.0774014950138885
2023-07-29,-2.8644321831480735,-3.1988721831480795,-2.53887218314808,0.057786215814333755,0.04080820221285074,0.07895539682215161
2023-07-30,-2.864735183148084,-3.19899518314808,-2.53899518314808,0.0577698003921744,0.040803183112659534,0.07894568590557607
2023-07-31,-2.8650181831480763,-3.1991181831480797,-2.53911818314808,0.057753123671145684,0.040798164629779705,0.07893597618336985
2023-08-01,-2.8652011831480837,-3.1992411831480796,-2.55874118314808,0.057748451228247774,0.04079314676413531,0.07740249396512629
2023-08-02,-2.8656241831480753,-3.1993641831480795,-2.5393641831480798,0.05772825630294706,0.04078812951565044,0.07891656032147769
2023-08-03,-2.865807183148081,-3.19948718314808,-2.53948718314808,0.057727988048598515,0.040783112884249156,0.07890685418149797
2023-08-04,-2.865370183148085,-3.1996101831480797,-2.53961018314808,0.05775923723823778,0.04077809686985561,0.07889714923530008
2023-08-05,-2.8660131831480715,-3.1997331831480795,-2.53973318314808,0.05772876668774333,0.04077308147239389,0.07888744548273717
2023-08-06,-2.8671961831480846,-3.19985618314808,-2.55935618314808,0.05765926616106506,0.0407680666917881,0.0773549060661166
2023-08-07,-2.8667591831480754,-3.1999791831480797,-2.5594791831480803,0.057682904321457486,0.04076305252796241,0.07734539199779764
2023-08-08,-2.86690218314809,-3.2001021831480796,-2.54010218314808,0.05767949018745999,0.04075803898084095,0.07885834138539023
2023-08-09,-2.866865183148075,-3.2002251831480795,-2.5402251831480798,0.057683979314750715,0.040753026050347856,0.0788486424058993
